FundamentalTime,FundamentalValue
2019-06-28 09:30:00.000000000,100000.0
2019-06-28 09:30:00.000000006,100000.0
2019-06-28 09:30:00.000000007,100000.0
2019-06-28 09:30:00.000000008,100000.0
2019-06-28 09:30:00.000000010,100000.0
2019-06-28 09:30:00.000000014,100000.0
2019-06-28 09:30:00.000000016,100000.0
2019-06-28 09:30:00.000000017,100000.0
2019-06-28 09:30:00.000000018,100000.0
2019-06-28 09:30:00.000000019,100000.0
2019-06-28 09:30:00.000000022,100000.0
2019-06-28 09:30:00.000000025,100000.0
2019-06-28 09:30:00.000000026,100000.0
2019-06-28 09:30:00.000000027,100000.0
2019-06-28 09:30:00.000000030,100000.0
2019-06-28 09:30:00.000000031,100000.0
2019-06-28 09:30:00.000000038,100000.0
2019-06-28 09:30:00.000000040,100000.0
2019-06-28 09:30:00.000000041,100000.0
2019-06-28 09:30:00.000000043,100000.0
2019-06-28 09:30:00.000000046,100000.0
2019-06-28 09:30:00.000000047,100000.0
2019-06-28 09:30:00.000000048,100000.0
2019-06-28 09:30:00.000000050,100000.0
2019-06-28 09:30:00.000000051,100000.0
2019-06-28 09:30:00.000000054,100000.0
2019-06-28 09:30:00.000000055,100000.0
2019-06-28 09:30:00.000000058,100000.0
2019-06-28 09:30:00.000000059,100000.0
2019-06-28 09:30:00.000000060,100000.0
2019-06-28 09:30:00.000000064,100000.0
2019-06-28 09:30:00.000000066,100000.0
2019-06-28 09:30:00.000000067,100000.0
2019-06-28 09:30:00.000000068,100000.0
2019-06-28 09:30:00.000000073,100000.0
2019-06-28 09:30:00.000000075,100000.0
2019-06-28 09:30:00.000000076,100000.0
2019-06-28 09:30:00.000000079,100000.0
2019-06-28 09:30:00.000000080,100000.0
2019-06-28 09:30:00.000000081,100000.0
2019-06-28 09:30:00.000000082,100000.0
2019-06-28 09:30:00.000000083,100000.0
2019-06-28 09:30:00.000000084,100000.0
2019-06-28 09:30:00.000000085,100000.0
2019-06-28 09:30:00.000000086,100000.0
2019-06-28 09:30:00.000000087,100000.0
2019-06-28 09:30:00.000000090,100000.0
2019-06-28 09:30:00.000000091,100000.0
2019-06-28 09:30:00.000000092,100000.0
2019-06-28 09:30:00.000000098,100000.0
2019-06-28 09:30:00.000000099,100000.0
2019-06-28 09:30:32.994981297,100682.0
2019-06-28 09:30:57.974430048,100501.0
2019-06-28 09:31:02.304723303,100495.0
2019-06-28 09:31:10.932523202,100555.0
2019-06-28 09:31:27.565667869,100672.0
2019-06-28 09:31:32.764170409,100571.0
2019-06-28 09:31:34.975404792,100538.0
2019-06-28 09:31:42.327517046,100521.0
2019-06-28 09:31:49.332909468,100504.0
2019-06-28 09:31:49.523169781,100507.0
2019-06-28 09:32:27.484948184,100770.0
2019-06-28 09:32:34.673386087,100643.0
2019-06-28 09:32:55.673020630,100602.0
2019-06-28 09:33:24.313031914,100675.0
2019-06-28 09:33:44.715920989,100517.0
2019-06-28 09:33:47.974441575,100463.0
2019-06-28 09:34:02.541831983,100157.0
2019-06-28 09:34:05.633798325,100124.0
2019-06-28 09:34:26.368765833,100085.0
2019-06-28 09:34:31.810990250,100122.0
2019-06-28 09:34:34.224586955,100125.0
2019-06-28 09:34:38.743215070,100166.0
2019-06-28 09:34:57.570095767,100159.0
2019-06-28 09:35:07.643754353,100270.0
2019-06-28 09:35:08.305402427,100275.0
2019-06-28 09:36:54.363497108,98879.0
2019-06-28 09:37:25.079911516,98917.0
2019-06-28 09:37:50.987948244,99102.0
2019-06-28 09:38:06.970384029,99115.0
2019-06-28 09:38:08.320483078,99097.0
2019-06-28 09:38:24.999919913,99115.0
2019-06-28 09:38:29.071977614,99103.0
2019-06-28 09:38:35.583049656,99014.0
2019-06-28 09:38:45.209131387,98906.0
2019-06-28 09:38:54.450116953,98896.0
2019-06-28 09:39:03.349308870,98737.0
2019-06-28 09:39:34.062034931,99355.0
2019-06-28 09:39:34.407373966,99353.0
2019-06-28 09:39:41.625415104,99252.0
2019-06-28 09:39:43.329811119,99263.0
2019-06-28 09:39:47.602363713,99304.0
2019-06-28 09:40:48.230680452,99968.0
2019-06-28 09:41:17.925346267,99858.0
2019-06-28 09:41:26.110370149,99844.0
2019-06-28 09:41:51.356987981,99729.0
2019-06-28 09:41:54.759603932,99760.0
2019-06-28 09:42:05.802006516,99711.0
2019-06-28 09:42:28.362321237,99215.0
2019-06-28 09:43:05.260185196,99289.0
2019-06-28 09:43:18.239718389,99432.0
2019-06-28 09:43:19.813603836,99422.0
2019-06-28 09:43:30.145836280,99496.0
2019-06-28 09:43:32.939663836,99541.0
2019-06-28 09:44:10.172598140,100086.0
2019-06-28 09:44:17.327138367,99993.0
2019-06-28 09:44:30.575519657,99866.0
2019-06-28 09:44:41.143423505,99920.0
2019-06-28 09:44:47.413870072,99888.0
2019-06-28 09:44:59.600136281,99802.0
2019-06-28 09:45:14.495188695,99564.0
2019-06-28 09:45:44.887262457,99521.0
2019-06-28 09:45:53.796581680,99615.0
2019-06-28 09:46:27.549686468,99023.0
2019-06-28 09:46:28.146371973,99030.0
2019-06-28 09:46:30.537352584,99029.0
2019-06-28 09:47:01.646009427,98953.0
2019-06-28 09:47:15.479038996,99000.0
2019-06-28 09:47:44.219309109,99287.0
2019-06-28 09:47:44.826003128,99287.0
2019-06-28 09:47:46.326281850,99289.0
2019-06-28 09:48:02.419736823,99296.0
2019-06-28 09:48:25.959057210,99600.0
2019-06-28 09:48:45.291878873,99895.0
2019-06-28 09:49:00.527101349,99663.0
2019-06-28 09:49:11.432716135,99611.0
2019-06-28 09:49:23.996353456,99525.0
2019-06-28 09:49:24.488097420,99524.0
2019-06-28 09:49:37.272264253,99473.0
2019-06-28 09:49:48.569441470,99417.0
2019-06-28 09:49:55.948969265,99400.0
2019-06-28 09:50:13.907831206,99380.0
2019-06-28 09:50:35.479804491,99204.0
2019-06-28 09:51:07.911386477,99327.0
2019-06-28 09:51:10.014798120,99286.0
2019-06-28 09:51:10.828608820,99279.0
2019-06-28 09:51:13.025446517,99287.0
2019-06-28 09:51:40.904944944,99094.0
2019-06-28 09:51:44.084070672,99083.0
2019-06-28 09:51:44.454556563,99082.0
2019-06-28 09:51:57.140979526,99188.0
2019-06-28 09:51:57.889367098,99186.0
2019-06-28 09:52:31.438376580,99372.0
2019-06-28 09:52:48.137701985,99372.0
2019-06-28 09:52:52.249849745,99382.0
2019-06-28 09:52:55.409972244,99376.0
2019-06-28 09:53:00.924574092,99325.0
2019-06-28 09:53:08.223933668,99314.0
2019-06-28 09:53:25.818362184,99382.0
2019-06-28 09:53:41.482101283,99340.0
2019-06-28 09:54:27.124257967,100006.0
2019-06-28 09:54:31.252423632,100026.0
2019-06-28 09:54:38.340845312,99960.0
2019-06-28 09:54:44.596003319,99855.0
2019-06-28 09:54:52.151427304,99887.0
2019-06-28 09:55:09.566905371,99835.0
2019-06-28 09:55:39.481211124,99718.0
2019-06-28 09:55:44.074778284,99685.0
2019-06-28 09:56:00.131765340,99439.0
2019-06-28 09:56:30.960387362,99816.0
2019-06-28 09:58:13.959386502,99555.0
2019-06-28 09:58:14.886717262,99559.0
2019-06-28 09:58:40.653462993,100090.0
2019-06-28 09:58:43.638454236,100055.0
2019-06-28 09:58:48.912835889,99999.0
2019-06-28 09:58:56.241321636,100020.0
2019-06-28 09:58:56.805061713,100024.0
2019-06-28 09:58:58.213555509,100025.0
2019-06-28 09:59:32.098456077,99713.0
2019-06-28 09:59:37.457429979,99799.0
2019-06-28 09:59:40.053412212,99816.0
2019-06-28 09:59:54.738574881,99745.0
2019-06-28 10:00:01.626580430,99811.0
2019-06-28 10:00:18.473256871,99672.0
2019-06-28 10:00:36.526329519,99588.0
2019-06-28 10:00:56.762589885,100060.0
2019-06-28 10:00:59.610667035,100054.0
2019-06-28 10:01:07.534009280,100084.0
2019-06-28 10:01:12.524571077,100014.0
2019-06-28 10:01:15.834108756,100017.0
2019-06-28 10:01:18.823681981,100002.0
2019-06-28 10:01:25.242895215,99970.0
2019-06-28 10:01:25.247202054,99970.0
2019-06-28 10:01:37.486589472,99975.0
2019-06-28 10:01:40.919954372,99958.0
2019-06-28 10:01:51.793985644,99968.0
2019-06-28 10:01:53.948657549,99960.0
2019-06-28 10:02:01.519377785,99966.0
2019-06-28 10:02:09.557720835,100141.0
2019-06-28 10:02:51.313031117,100237.0
2019-06-28 10:03:19.671890634,100572.0
2019-06-28 10:03:22.104412373,100554.0
2019-06-28 10:03:28.729751536,100493.0
2019-06-28 10:03:38.058711671,100502.0
2019-06-28 10:03:38.151859110,100502.0
2019-06-28 10:04:06.605118722,100328.0
2019-06-28 10:04:07.321856755,100318.0
2019-06-28 10:04:29.456202645,100772.0
