,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,100116,100,100043,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,100116,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100116,100,99886,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,100116,100,99996,100,,,99886,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100108,100,99996,100,100116,100,99886,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100108,100,99996,100,100116,100,99897,100,,,99886,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,100020,100,99996,100,100108,100,99903,100,100116,100,99897,100,,,99886,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100020,100,99996,100,100030,100,99903,100,100108,100,99897,100,100116,100,99886,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,100020,100,99996,100,100030,100,99987,100,100108,100,99903,100,100116,100,99897,100,,,99886,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100020,100,99987,100,100030,100,99903,100,100108,100,99897,100,100116,100,99886,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000022,100011,100,99987,100,100020,100,99903,100,100030,100,99897,100,100108,100,99886,100,100116,100,,,,,,,,,,,,,,,,,,,,,,
