,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,,,99868,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,,,99971,100,,,99868,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100168,100,99971,100,100180,100,99868,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100168,100,99868,100,100180,100,99857,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100168,100,99934,100,100180,100,99922,100,,,99868,100,,,99857,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,100119,100,99934,100,100168,100,99922,100,100180,100,99868,100,,,99857,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100031,100,99934,100,100119,100,99922,100,100168,100,99868,100,100180,100,99857,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,100031,100,99967,100,100119,100,99946,100,100168,100,99934,100,100180,100,99922,100,,,99868,100,,,99857,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100031,100,99967,100,100119,100,99946,100,100168,100,99934,100,100180,100,99925,100,,,99922,100,,,99868,100,,,99857,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,100031,100,99967,100,100119,100,99946,100,100168,100,99934,100,100180,100,99925,100,,,99922,100,,,99868,200,,,99857,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,100031,100,99967,100,100119,100,99946,100,100150,100,99934,100,100168,100,99925,100,100180,100,99922,100,,,99868,200,,,99857,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000019,100031,100,99967,100,100037,100,99946,100,100119,100,99934,100,100150,100,99925,100,100168,100,99922,100,100180,100,99868,200,,,99857,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100031,100,99967,100,100037,100,99946,100,100096,100,99934,100,100119,100,99925,100,100150,100,99922,100,100168,100,99886,100,100180,100,99868,200,,,99857,100,,,,,,,,
2019-06-28 09:30:00.000000023,100031,100,99967,100,100037,100,99946,100,100096,100,99934,100,100119,100,99925,100,100150,100,99922,100,100168,100,99907,100,100180,100,99886,100,,,99868,200,,,99857,100,,,,
2019-06-28 09:30:00.000000026,100031,100,99967,100,100037,100,99946,100,100096,100,99934,100,100119,100,99925,100,100150,100,99922,100,100168,100,99907,100,100180,100,99904,100,,,99886,100,,,99868,200,,,99857,100
2019-06-28 09:30:00.000000027,100031,100,99967,100,100037,100,99946,100,100096,100,99934,100,100111,100,99925,100,100119,100,99922,100,100150,100,99907,100,100168,100,99904,100,100180,100,99886,100,,,99868,200,,,99857,100
2019-06-28 09:30:00.000000030,100031,100,99967,100,100037,100,99946,100,100056,100,99934,100,100096,100,99925,100,100111,100,99922,100,100119,100,99907,100,100150,100,99904,100,100168,100,99886,100,100180,100,99868,200,,,99857,100
2019-06-28 09:30:00.000000036,100031,100,99967,100,100037,100,99946,100,100056,100,99938,100,100096,100,99934,100,100111,100,99925,100,100119,100,99922,100,100130,100,99907,100,100150,100,99904,100,100168,100,99886,100,100180,100,99868,200
2019-06-28 09:30:00.000000037,100031,100,99967,100,100037,100,99946,100,100056,100,99938,100,100096,100,99934,100,100111,100,99925,100,100119,100,99922,100,100130,100,99907,100,100133,100,99904,100,100150,100,99886,100,100168,100,99868,200
2019-06-28 09:30:00.000000038,100031,100,99967,100,100032,100,99946,100,100037,100,99938,100,100056,100,99934,100,100096,100,99925,100,100111,100,99922,100,100119,100,99907,100,100130,100,99904,100,100133,100,99886,100,100150,100,99868,200
