,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,,,99965,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,100019,100,99965,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,,,99965,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,,,99965,100,,,99837,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100066,100,99965,100,,,99837,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100066,100,99965,100,,,99957,100,,,99837,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100041,100,99965,100,100066,100,99957,100,,,99837,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100041,100,99965,100,100066,100,99957,100,100124,100,99837,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,100041,100,99965,100,100063,100,99957,100,100066,100,99837,100,100113,100,,,100124,100,,,100152,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,99977,100,99965,100,100002,100,99957,100,100041,100,99837,100,100063,100,,,100066,100,,,100113,100,,,100124,100,,,100152,100,,,,,,,,,,
2019-06-28 09:30:00.000000015,100002,100,99965,100,100041,100,99957,100,100063,100,99837,100,100066,100,,,100113,100,,,100124,100,,,100152,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100002,100,99965,100,100007,100,99957,100,100041,100,99837,100,100063,100,,,100066,100,,,100085,100,,,100113,100,,,100124,100,,,100152,100,,,,,,
2019-06-28 09:30:00.000000017,99994,100,99965,100,100002,100,99957,100,100007,100,99837,100,100041,100,,,100063,100,,,100066,100,,,100085,100,,,100113,100,,,100124,100,,,100152,100,,
2019-06-28 09:30:00.000000025,99994,100,99965,100,100002,100,99957,100,100007,100,99837,100,100041,100,,,100063,100,,,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000030,100002,100,99965,100,100007,100,99957,100,100041,100,99837,100,100063,100,,,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,,100152,100,,
2019-06-28 09:30:00.000000033,99994,100,99957,100,100002,100,99837,100,100007,100,,,100041,100,,,100063,100,,,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000035,99994,100,99957,100,100002,100,99853,100,100007,100,99837,100,100041,100,,,100063,100,,,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000036,99994,100,99957,100,100002,100,99853,100,100007,100,99837,100,100041,100,,,100063,100,,,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000037,99994,100,99965,100,100002,100,99957,100,100007,100,99912,100,100041,100,99853,100,100063,100,99837,100,100066,100,,,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000039,99994,100,99965,100,100002,100,99957,100,100007,100,99918,100,100041,100,99912,100,100063,100,99853,100,100066,100,99837,100,100079,100,,,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000041,99994,100,99978,100,100002,100,99965,100,100007,100,99957,100,100041,100,99918,100,100063,100,99912,100,100066,100,99853,100,100079,100,99837,100,100085,100,,,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000045,99994,100,99978,100,100002,100,99965,100,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100066,100,99912,100,100079,100,99853,100,100085,100,99837,100,100113,100,,,100124,100,,
2019-06-28 09:30:00.000000052,99994,100,99979,100,100002,100,99978,100,100007,100,99965,100,100041,100,99960,100,100063,100,99957,100,100066,100,99918,100,100079,100,99912,100,100085,100,99853,100,100113,100,99837,100,100124,100,,
2019-06-28 09:30:00.000000053,99989,100,99979,100,99994,100,99978,100,100002,100,99965,100,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100066,100,99912,100,100079,100,99853,100,100085,100,99837,100,100113,100,,
2019-06-28 09:30:00.000000054,99989,100,99979,100,99994,100,99978,100,100002,100,99965,100,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100064,100,99912,100,100066,100,99853,100,100079,100,99837,100,100085,100,,
2019-06-28 09:30:00.000000056,99989,200,99979,100,99994,100,99978,100,100002,100,99965,200,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100064,100,99912,100,100066,100,99853,100,100079,100,99837,100,100085,100,,
2019-06-28 09:30:00.000000059,99989,100,99979,100,99994,100,99978,100,100002,100,99965,200,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100064,100,99912,100,100066,100,99853,100,100079,100,99837,100,100085,100,,
2019-06-28 09:30:00.000000060,99994,100,99979,100,100002,100,99978,100,100007,100,99965,200,100041,100,99960,100,100063,100,99957,100,100064,100,99918,100,100066,100,99912,100,100078,100,99853,100,100079,100,99837,100,100085,100,,
2019-06-28 09:30:00.000000064,99994,100,99979,100,100002,100,99978,100,100007,100,99965,200,100041,100,99960,100,100063,100,99957,100,100064,100,99918,100,100066,100,99912,100,100078,100,99853,100,100079,100,99837,100,100085,100,,
2019-06-28 09:30:00.000000065,99994,100,99979,100,100002,100,99978,100,100007,100,99965,200,100041,100,99960,100,100063,100,99957,100,100064,100,99918,100,100066,100,99912,100,100071,100,99853,100,100078,100,99837,100,100079,100,,
2019-06-28 09:30:00.000000066,99994,100,99978,100,100002,100,99965,200,100007,100,99960,100,100041,100,99957,100,100063,100,99918,100,100064,100,99912,100,100066,100,99853,100,100071,100,99837,100,100078,100,,,100079,100,,
2019-06-28 09:30:00.000000067,99994,100,99978,100,100002,100,99965,200,100007,100,99960,100,100041,100,99957,100,100063,100,99918,200,100064,100,99912,100,100066,100,99853,100,100071,100,99837,100,100078,100,,,100079,100,,
2019-06-28 09:30:00.000000068,99994,100,99978,100,100002,100,99965,200,100007,100,99960,100,100015,100,99957,100,100041,100,99918,200,100063,100,99912,100,100064,100,99853,100,100066,100,99837,100,100071,100,,,100078,100,,
