,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,100086,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,99989,100,,,100086,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100086,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,100086,100,,,100138,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,99937,100,,,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,99937,100,99928,100,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,99937,100,99928,100,99974,100,,,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,99937,100,99928,100,99974,100,99912,100,99998,100,,,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100017,100,,,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100017,100,99900,100,100086,100,,,100092,100,,,100138,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100017,100,99900,100,100066,100,,,100086,100,,,100092,100,,,100138,100,,,,,,,,,,
2019-06-28 09:30:00.000000022,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100017,100,99900,100,100066,100,,,100086,100,,,100091,100,,,100092,100,,,100138,100,,,,,,
2019-06-28 09:30:00.000000024,99937,100,99928,100,99974,100,99925,100,99998,100,99912,100,100007,100,99900,100,100017,100,99817,100,100066,100,,,100086,100,,,100091,100,,,100092,100,,,100109,100,,
2019-06-28 09:30:00.000000025,99937,100,99928,100,99974,100,99925,100,99998,100,99924,100,100007,100,99912,100,100017,100,99900,100,100066,100,99817,100,100086,100,,,100091,100,,,100092,100,,,100109,100,,
2019-06-28 09:30:00.000000027,99937,100,99928,100,99974,100,99925,100,99998,100,99924,100,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100086,100,99817,100,100091,100,,,100092,100,,,100109,100,,
2019-06-28 09:30:00.000000029,99937,100,99928,100,99974,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100086,100,99900,100,100091,100,99817,100,100092,100,,,100109,100,,
2019-06-28 09:30:00.000000031,99937,100,99928,100,99974,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100086,100,99900,100,100091,100,99817,100,100092,100,,,100109,100,,
2019-06-28 09:30:00.000000032,99974,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,100,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100086,100,99817,100,100091,100,,,100092,100,,
2019-06-28 09:30:00.000000033,99974,100,99937,100,99986,100,99928,100,99989,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100086,100,99900,100,100091,100,99817,100,100092,100,,
2019-06-28 09:30:00.000000036,99974,100,99937,200,99986,100,99928,100,99989,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100086,100,99900,100,100091,100,99817,100,100092,100,,
2019-06-28 09:30:00.000000037,99974,100,99937,200,99986,100,99928,100,99989,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100067,100,99900,100,100086,100,99817,100,100091,100,,
2019-06-28 09:30:00.000000038,99986,100,99937,200,99989,100,99928,100,99998,100,99925,100,100007,100,99924,100,100017,100,99916,100,100066,100,99912,100,100067,100,99910,100,100086,100,99900,100,100091,100,99817,100,100092,100,,
2019-06-28 09:30:00.000000041,99942,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,100,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100067,100,99817,100,100086,100,,
2019-06-28 09:30:00.000000042,99982,100,99937,200,99986,100,99928,100,99989,100,99925,100,99998,100,99924,100,100007,100,99916,100,100017,100,99912,100,100066,100,99910,100,100067,100,99900,100,100086,100,99817,100,100091,100,,
2019-06-28 09:30:00.000000044,99982,100,99937,200,99986,100,99928,100,99989,100,99925,100,99998,100,99924,100,100007,100,99916,200,100017,100,99912,100,100066,100,99910,100,100067,100,99900,100,100086,100,99817,100,100091,100,,
2019-06-28 09:30:00.000000046,99974,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,200,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100067,100,99817,100,100086,100,,
2019-06-28 09:30:00.000000047,99974,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,200,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100067,100,99817,100,100086,100,,
2019-06-28 09:30:00.000000049,99974,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,200,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100067,100,99817,100,100086,100,,
2019-06-28 09:30:00.000000053,99974,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,200,100007,100,99912,100,100017,100,99910,100,100066,100,99900,100,100067,100,99817,100,100086,100,,
2019-06-28 09:30:00.000000054,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100066,100,99817,100,100067,100,,
2019-06-28 09:30:00.000000055,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100066,100,99817,100,100067,100,,
2019-06-28 09:30:00.000000056,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100056,100,99817,100,100066,100,,
2019-06-28 09:30:00.000000059,99955,100,99942,100,99974,100,99937,200,99982,100,99928,100,99986,100,99925,100,99989,100,99924,100,99998,100,99916,200,100007,100,99912,100,100017,100,99910,100,100056,100,99900,100,100066,100,99817,100
2019-06-28 09:30:00.000000060,99947,100,99942,100,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100056,100,99817,100
2019-06-28 09:30:00.000000061,99947,100,99942,100,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100046,100,99817,100
2019-06-28 09:30:00.000000063,99947,100,99942,200,99955,100,99937,200,99974,100,99928,100,99982,100,99925,100,99986,100,99924,100,99989,100,99916,200,99998,100,99912,100,100007,100,99910,100,100017,100,99900,100,100046,100,99817,100
