,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,99994,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,99994,100,,,100094,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,99994,100,,,100076,100,,,100082,100,,,100094,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,99994,100,99962,100,100036,100,,,100076,100,,,100082,100,,,100094,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,99994,100,99962,100,100036,100,99934,100,100076,100,,,100082,100,,,100094,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,99994,100,99962,100,100036,100,99934,100,100076,100,99873,100,100082,100,,,100094,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,99994,100,99962,100,100036,100,99934,100,100076,100,99873,100,100082,100,99764,100,100094,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,99994,100,99962,100,100036,100,99934,100,100044,100,99873,100,100076,100,99764,100,100082,100,,,100094,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,99963,100,99962,100,99994,100,99934,100,100036,100,99873,100,100044,100,99823,100,100076,100,99764,100,100082,100,,,100094,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,99994,100,99962,100,100001,100,99934,100,100036,100,99873,100,100044,100,99823,100,100076,100,99764,100,100082,100,,,100093,100,,,100094,100,,,,,,,,,,
2019-06-28 09:30:00.000000018,99994,100,99962,100,100001,100,99934,100,100027,100,99873,100,100036,100,99823,100,100044,100,99764,100,100076,100,,,100082,100,,,100093,100,,,100094,100,,,,,,
2019-06-28 09:30:00.000000020,100001,100,99962,100,100027,100,99934,100,100036,100,99873,100,100044,100,99823,100,100076,100,99764,100,100082,100,,,100092,100,,,100093,100,,,100094,100,,,,,,
2019-06-28 09:30:00.000000021,100001,100,99962,100,100027,100,99934,100,100036,100,99901,100,100044,100,99873,100,100057,100,99823,100,100076,100,99764,100,100082,100,,,100092,100,,,100093,100,,,100094,100,,
2019-06-28 09:30:00.000000023,99995,100,99962,100,100001,100,99934,100,100027,100,99901,100,100036,100,99873,100,100044,100,99862,100,100057,100,99823,100,100076,100,99764,100,100082,100,,,100092,100,,,100093,100,,
2019-06-28 09:30:00.000000024,99995,100,99962,100,100001,100,99934,100,100027,100,99901,100,100036,100,99873,100,100044,100,99862,100,100057,100,99823,100,100060,100,99764,100,100076,100,,,100082,100,,,100092,100,,
2019-06-28 09:30:00.000000025,99995,100,99934,100,100001,100,99901,100,100027,100,99873,100,100036,100,99862,100,100044,100,99823,100,100057,100,99764,100,100060,100,,,100076,100,,,100082,100,,,100092,100,,
2019-06-28 09:30:00.000000028,99995,100,99962,100,100001,100,99934,100,100027,100,99901,100,100036,100,99873,100,100044,100,99862,100,100057,100,99823,100,100060,100,99764,100,100076,100,,,100082,100,,,100092,100,,
2019-06-28 09:30:00.000000029,99995,100,99962,100,100001,100,99934,100,100027,100,99901,100,100036,100,99873,100,100044,100,99862,100,100057,100,99823,100,100060,100,99817,100,100076,100,99764,100,100082,100,,,100092,100,,
2019-06-28 09:30:00.000000030,100001,100,99962,100,100027,100,99934,100,100036,100,99901,100,100044,100,99873,100,100057,100,99862,100,100060,100,99823,100,100076,100,99817,100,100082,100,99764,100,100092,100,,,100093,100,,
2019-06-28 09:30:00.000000036,100001,100,99963,100,100027,100,99962,100,100036,100,99934,100,100044,100,99901,100,100057,100,99873,100,100060,100,99862,100,100076,100,99823,100,100082,100,99817,100,100092,100,99764,100,100093,100,,
2019-06-28 09:30:00.000000037,99982,100,99963,100,100027,100,99962,100,100036,100,99934,100,100044,100,99924,100,100057,100,99901,100,100060,100,99873,100,100076,100,99862,100,100082,100,99823,100,100092,100,99817,100,100093,100,99764,100
2019-06-28 09:30:00.000000040,99982,100,99963,100,100001,100,99962,100,100027,100,99934,100,100036,100,99924,100,100044,100,99901,100,100057,100,99873,100,100060,100,99862,100,100076,100,99823,100,100082,100,99817,100,100092,100,99764,100
2019-06-28 09:30:00.000000041,99982,100,99963,100,100001,200,99962,100,100027,100,99934,100,100036,100,99924,100,100044,100,99901,100,100057,100,99873,100,100060,100,99862,100,100076,100,99823,100,100082,100,99817,100,100092,100,99764,100
2019-06-28 09:30:00.000000046,100001,200,99963,100,100027,100,99962,100,100036,100,99934,100,100044,100,99924,100,100057,100,99901,100,100060,100,99873,100,100076,100,99862,100,100082,100,99823,100,100092,100,99817,100,100093,100,99764,100
