FundamentalTime,FundamentalValue
2019-06-28 09:30:00.000000000,100000.0
2019-06-28 09:30:00.000000003,100000.0
2019-06-28 09:30:00.000000004,100000.0
2019-06-28 09:30:00.000000005,100000.0
2019-06-28 09:30:00.000000006,100000.0
2019-06-28 09:30:00.000000007,100000.0
2019-06-28 09:30:00.000000009,100000.0
2019-06-28 09:30:00.000000010,100000.0
2019-06-28 09:30:00.000000011,100000.0
2019-06-28 09:30:00.000000012,100000.0
2019-06-28 09:30:00.000000015,100000.0
2019-06-28 09:30:00.000000017,100000.0
2019-06-28 09:30:00.000000018,100000.0
2019-06-28 09:30:00.000000019,100000.0
2019-06-28 09:30:00.000000022,100000.0
2019-06-28 09:30:00.000000024,100000.0
2019-06-28 09:30:00.000000029,100000.0
2019-06-28 09:30:00.000000030,100000.0
2019-06-28 09:30:00.000000031,100000.0
2019-06-28 09:30:00.000000034,100000.0
2019-06-28 09:30:00.000000035,100000.0
2019-06-28 09:30:00.000000036,100000.0
2019-06-28 09:30:00.000000038,100000.0
2019-06-28 09:30:00.000000039,100000.0
2019-06-28 09:30:00.000000040,100000.0
2019-06-28 09:30:00.000000041,100000.0
2019-06-28 09:30:00.000000047,100000.0
2019-06-28 09:30:00.000000049,100000.0
2019-06-28 09:30:00.000000051,100000.0
2019-06-28 09:30:00.000000053,100000.0
2019-06-28 09:30:00.000000054,100000.0
2019-06-28 09:30:00.000000056,100000.0
2019-06-28 09:30:00.000000057,100000.0
2019-06-28 09:30:00.000000061,100000.0
2019-06-28 09:30:00.000000064,100000.0
2019-06-28 09:30:00.000000065,100000.0
2019-06-28 09:30:00.000000066,100000.0
2019-06-28 09:30:00.000000068,100000.0
2019-06-28 09:30:00.000000069,100000.0
2019-06-28 09:30:00.000000072,100000.0
2019-06-28 09:30:00.000000076,100000.0
2019-06-28 09:30:00.000000077,100000.0
2019-06-28 09:30:00.000000078,100000.0
2019-06-28 09:30:00.000000079,100000.0
2019-06-28 09:30:00.000000080,100000.0
2019-06-28 09:30:00.000000081,100000.0
2019-06-28 09:30:00.000000082,100000.0
2019-06-28 09:30:00.000000083,100000.0
2019-06-28 09:30:00.000000088,100000.0
2019-06-28 09:30:00.000000090,100000.0
2019-06-28 09:30:00.000000091,100000.0
2019-06-28 09:30:00.000000095,100000.0
2019-06-28 09:30:00.000000096,100000.0
2019-06-28 09:30:00.000000097,100000.0
2019-06-28 09:30:00.000000098,100000.0
2019-06-28 09:30:00.215784028,100000.0
2019-06-28 09:30:14.360743313,100059.0
2019-06-28 09:30:29.613428579,99722.0
2019-06-28 09:30:35.559832275,99735.0
2019-06-28 09:30:36.058821409,99736.0
2019-06-28 09:30:39.132301941,99801.0
2019-06-28 09:30:59.523972346,99789.0
2019-06-28 09:31:04.337701378,99785.0
2019-06-28 09:31:12.949369424,99696.0
2019-06-28 09:31:35.223957350,99898.0
2019-06-28 09:32:03.682038451,99870.0
2019-06-28 09:32:27.128874499,99642.0
2019-06-28 09:32:27.689839557,99646.0
2019-06-28 09:33:04.374855984,99835.0
2019-06-28 09:33:06.679171801,99845.0
2019-06-28 09:33:28.229877371,99278.0
2019-06-28 09:33:48.815124972,99218.0
2019-06-28 09:33:52.285263366,99235.0
2019-06-28 09:33:59.539276452,99287.0
2019-06-28 09:34:00.520940991,99291.0
2019-06-28 09:34:02.765955418,99339.0
2019-06-28 09:34:06.840156383,99348.0
2019-06-28 09:34:16.013867953,99444.0
2019-06-28 09:34:22.716692444,99339.0
2019-06-28 09:34:25.582233963,99360.0
2019-06-28 09:34:56.001172273,99164.0
2019-06-28 09:35:05.632472762,99134.0
2019-06-28 09:36:41.154963435,101121.0
2019-06-28 09:37:30.979047140,101060.0
2019-06-28 09:37:39.344565724,101127.0
2019-06-28 09:38:07.335930456,101172.0
2019-06-28 09:38:10.999137984,101203.0
2019-06-28 09:38:20.554211107,101241.0
2019-06-28 09:38:21.495561225,101253.0
2019-06-28 09:38:34.399536184,101306.0
2019-06-28 09:38:40.090564121,101285.0
2019-06-28 09:38:41.676442527,101279.0
2019-06-28 09:38:55.042345830,101299.0
2019-06-28 09:39:21.173422255,101297.0
2019-06-28 09:39:24.333458756,101318.0
2019-06-28 09:39:31.838047557,101288.0
2019-06-28 09:39:37.062060208,101235.0
2019-06-28 09:39:37.648802465,101238.0
2019-06-28 09:39:44.728592435,101274.0
2019-06-28 09:39:58.310828208,101472.0
2019-06-28 09:40:02.899130832,101473.0
2019-06-28 09:40:16.389498850,101606.0
2019-06-28 09:40:47.245516818,101979.0
2019-06-28 09:40:47.400549394,101977.0
2019-06-28 09:42:14.604974833,101737.0
2019-06-28 09:42:31.804313479,101822.0
2019-06-28 09:42:39.058559721,101831.0
2019-06-28 09:43:04.737030332,101723.0
2019-06-28 09:43:45.436160612,100990.0
2019-06-28 09:43:46.175184788,100994.0
2019-06-28 09:44:10.880509170,100687.0
2019-06-28 09:44:11.220007120,100688.0
2019-06-28 09:44:13.189676712,100699.0
2019-06-28 09:44:19.088547541,100642.0
2019-06-28 09:44:32.042399296,100445.0
2019-06-28 09:44:37.122541127,100375.0
2019-06-28 09:44:38.304840826,100353.0
2019-06-28 09:44:58.919277660,100386.0
2019-06-28 09:45:34.784092362,100096.0
2019-06-28 09:45:41.451338889,100170.0
2019-06-28 09:45:46.473646641,100283.0
2019-06-28 09:45:59.291456956,100391.0
2019-06-28 09:46:11.681690816,100383.0
2019-06-28 09:46:33.001102369,100371.0
2019-06-28 09:46:35.187003633,100366.0
2019-06-28 09:46:37.218431677,100347.0
2019-06-28 09:46:55.572192419,100465.0
2019-06-28 09:47:01.643305958,100384.0
2019-06-28 09:47:03.817859519,100408.0
2019-06-28 09:47:48.670020942,100407.0
2019-06-28 09:48:19.635452628,100070.0
2019-06-28 09:48:26.460742456,100001.0
2019-06-28 09:48:31.730305117,100033.0
2019-06-28 09:48:45.782514119,99983.0
2019-06-28 09:48:48.051036292,99976.0
2019-06-28 09:48:56.477963727,99983.0
2019-06-28 09:48:57.813299183,99998.0
2019-06-28 09:49:10.703884341,99680.0
2019-06-28 09:49:28.808389430,99495.0
2019-06-28 09:50:00.491383728,99406.0
