,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,100107,100,99912,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100107,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100078,100,99943,100,100107,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100078,100,100068,100,100107,100,99943,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100078,100,99943,100,100107,100,99918,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,99978,100,99943,100,100078,100,99918,100,100107,100,99874,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,99978,100,99943,100,100078,100,99918,100,100107,100,99874,100,100123,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,99978,100,99943,100,100068,100,99918,100,100078,100,99874,100,100107,100,,,100123,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100067,100,99952,100,100068,100,99943,100,100078,100,99918,100,100107,100,99874,100,100123,100,,,100156,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100067,100,99952,100,100068,100,99943,100,100078,100,99918,100,100107,100,99874,100,100123,100,,,100156,100,,,100167,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,100067,100,100061,100,100068,100,99952,100,100078,100,99943,100,100107,100,99918,100,100123,100,99874,100,100156,100,,,100167,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100067,200,100061,100,100068,100,100013,100,100078,100,99952,100,100107,100,99943,100,100123,100,99918,100,100156,100,99874,100,100167,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000022,100067,200,100013,100,100068,100,99952,100,100078,100,99951,100,100107,100,99943,100,100123,100,99918,100,100156,100,99874,100,100167,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000023,100061,100,100013,100,100067,200,99952,100,100068,100,99951,100,100078,100,99943,100,100107,100,99918,100,100123,100,99874,100,100156,100,,,100167,100,,,,,,,,,,
2019-06-28 09:30:00.000000024,100061,100,100013,100,100067,200,99952,100,100068,100,99951,100,100078,100,99943,100,100107,100,99918,100,100123,100,99874,100,100156,100,99765,100,100167,100,,,,,,,,,,
2019-06-28 09:30:00.000000025,100061,100,100013,100,100067,200,99980,100,100068,100,99952,100,100078,100,99951,100,100107,100,99943,100,100123,100,99918,100,100156,100,99874,100,100167,100,99765,100,,,,,,,,
2019-06-28 09:30:00.000000026,100061,100,100013,100,100067,200,99980,100,100068,100,99952,200,100078,100,99951,100,100107,100,99943,100,100123,100,99918,100,100156,100,99874,100,100167,100,99765,100,,,,,,,,
2019-06-28 09:30:00.000000030,100061,200,100013,100,100067,200,99980,100,100068,100,99952,200,100078,100,99951,100,100107,100,99943,100,100123,100,99918,100,100141,100,99874,100,100156,100,99765,100,100167,100,,,,,,
2019-06-28 09:30:00.000000031,100061,200,99980,100,100067,200,99952,200,100068,100,99951,100,100078,100,99943,100,100102,100,99918,100,100107,100,99874,100,100123,100,99765,100,100141,100,,,100156,100,,,100167,100,,
2019-06-28 09:30:00.000000034,100061,200,99980,100,100067,200,99952,200,100068,100,99951,100,100078,100,99943,100,100102,100,99932,100,100107,100,99918,100,100123,100,99874,100,100141,100,99765,100,100156,100,,,100167,100,,
2019-06-28 09:30:00.000000040,99996,100,99980,100,100061,200,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99874,100,100107,100,99765,100,100123,100,,,100141,100,,
2019-06-28 09:30:00.000000049,99991,100,99980,100,99996,100,99952,200,100060,100,99951,100,100061,200,99943,100,100067,200,99932,100,100068,100,99918,100,100078,100,99874,100,100087,100,99765,100,100102,100,,,100107,100,,
2019-06-28 09:30:00.000000050,99991,100,99980,100,99996,100,99954,100,100060,100,99952,200,100061,200,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100,100102,100,99765,100,100107,100,,
2019-06-28 09:30:00.000000057,99991,100,99980,100,99996,100,99954,100,100060,200,99952,200,100061,200,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100,100102,100,99765,100,100107,100,,
2019-06-28 09:30:00.000000058,99991,100,99989,100,99996,100,99980,100,100060,200,99954,100,100061,200,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99874,100,100107,100,99765,100
2019-06-28 09:30:00.000000061,99991,100,99989,100,99996,100,99980,100,100060,300,99954,100,100061,200,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99874,100,100107,100,99765,100
2019-06-28 09:30:00.000000063,99991,100,99989,100,99996,100,99980,100,100013,100,99954,100,100060,300,99952,200,100061,200,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100,100102,100,99765,100
2019-06-28 09:30:00.000000065,99991,100,99989,100,99996,200,99980,100,100013,100,99954,100,100060,300,99952,200,100061,200,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100,100102,100,99765,100
2019-06-28 09:30:00.000000067,99991,100,99989,100,99996,200,99980,100,100013,100,99954,100,100060,300,99952,200,100061,200,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100,100102,100,99765,100
2019-06-28 09:30:00.000000069,99996,200,99989,100,100013,100,99980,100,100060,300,99954,100,100061,200,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99874,100,100107,100,99765,100
2019-06-28 09:30:00.000000071,99996,200,99991,100,100013,100,99989,100,100060,300,99980,100,100061,200,99954,100,100067,200,99952,200,100068,100,99951,100,100078,100,99943,100,100087,100,99932,100,100102,100,99918,100,100107,100,99874,100
2019-06-28 09:30:00.000000072,99996,200,99991,100,100013,100,99989,100,100060,300,99980,100,100061,200,99954,100,100064,100,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99874,100
2019-06-28 09:30:00.000000073,99995,100,99991,100,99996,200,99989,100,100013,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100
2019-06-28 09:30:00.000000075,99995,100,99991,100,99996,200,99989,100,100013,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100
2019-06-28 09:30:00.000000079,99995,100,99991,100,99996,200,99989,100,100013,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99874,100
2019-06-28 09:30:00.000000081,99995,100,99991,100,99996,200,99989,100,100013,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99905,100
2019-06-28 09:30:00.000000083,99996,200,99991,100,100013,100,99989,100,100060,300,99980,100,100061,200,99954,100,100064,100,99952,200,100067,200,99951,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100,100102,100,99905,100
2019-06-28 09:30:00.000000084,99996,200,99991,100,100013,100,99989,100,100060,300,99980,100,100061,200,99954,100,100064,100,99952,200,100067,200,99951,100,100068,100,99946,100,100078,100,99943,100,100087,100,99932,100,100102,100,99918,100
2019-06-28 09:30:00.000000085,99996,200,99991,100,100013,100,99989,100,100016,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99946,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100
2019-06-28 09:30:00.000000086,99996,200,99991,100,100013,100,99989,100,100016,100,99980,100,100060,300,99954,100,100061,200,99952,200,100064,100,99951,100,100067,200,99946,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100
2019-06-28 09:30:00.000000087,99996,200,99989,100,100013,100,99980,100,100016,100,99954,100,100060,300,99952,200,100061,200,99951,100,100064,100,99946,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100,100087,100,99906,100
2019-06-28 09:30:00.000000090,99996,200,99989,100,100013,100,99980,100,100016,100,99954,100,100060,300,99952,200,100061,200,99951,100,100064,100,99950,100,100067,200,99946,100,100068,100,99943,100,100078,100,99932,100,100087,100,99918,100
2019-06-28 09:30:00.000000091,99996,200,99989,100,100013,100,99980,100,100016,100,99954,100,100060,300,99952,200,100061,200,99951,100,100064,100,99950,100,100067,200,99946,100,100068,100,99943,100,100078,100,99932,100,100086,100,99918,100
2019-06-28 09:30:00.000000093,99996,200,99989,100,100013,100,99980,100,100016,100,99954,100,100022,100,99952,200,100060,300,99951,100,100061,200,99950,100,100064,100,99946,100,100067,200,99943,100,100068,100,99932,100,100078,100,99918,100
