,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000002,100106,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100106,100,99907,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100106,100,99907,100,,,99882,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100106,100,99993,100,,,99907,100,,,99882,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100106,100,99993,100,,,99947,100,,,99924,100,,,99907,100,,,99882,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,99999,100,99993,100,100106,100,99947,100,,,99924,100,,,99907,100,,,99882,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,99999,100,99993,100,100106,100,99947,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100106,100,99993,100,,,99947,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100106,100,99993,100,,,99947,100,,,99939,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,,,,,
2019-06-28 09:30:00.000000019,100080,100,99993,100,100106,100,99947,100,,,99939,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,,,,,
2019-06-28 09:30:00.000000023,100080,100,100005,100,100106,100,99993,100,,,99947,100,,,99939,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,
2019-06-28 09:30:00.000000024,100080,100,100005,100,100106,100,99993,100,100108,100,99947,100,100111,100,99939,100,,,99929,100,,,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,
2019-06-28 09:30:00.000000026,100080,100,100005,100,100091,100,99993,100,100106,100,99947,100,100108,100,99939,100,100111,100,99929,100,100120,100,99924,100,,,99907,100,,,99882,100,,,99809,100,,,,
2019-06-28 09:30:00.000000027,100061,100,100005,100,100080,100,99993,100,100091,100,99947,100,100106,100,99939,100,100108,100,99929,100,100111,100,99924,100,100120,100,99907,100,,,99882,100,,,99809,100,,,,
2019-06-28 09:30:00.000000029,100061,100,100005,100,100080,100,99993,100,100091,100,99948,100,100106,100,99947,100,100108,100,99939,100,100111,100,99929,100,100120,100,99924,100,,,99907,100,,,99882,100,,,99809,100
2019-06-28 09:30:00.000000033,100061,100,100005,100,100080,100,99993,100,100091,100,99948,100,100106,100,99947,100,100108,100,99944,100,100111,100,99939,100,100120,100,99929,100,100136,100,99924,100,100141,100,99907,100,100172,100,99882,100
2019-06-28 09:30:00.000000034,100020,100,100005,100,100061,100,99993,100,100080,100,99948,100,100083,100,99947,100,100091,100,99944,100,100106,100,99939,100,100108,100,99929,100,100111,100,99924,100,100120,100,99907,100,100136,100,99882,100
2019-06-28 09:30:00.000000037,100020,100,100005,100,100061,100,99993,100,100080,100,99948,100,100083,100,99947,100,100091,100,99944,100,100106,100,99939,100,100108,100,99929,100,100111,100,99924,100,100120,100,99907,100,100136,100,99882,100
2019-06-28 09:30:00.000000039,100020,100,100005,100,100044,100,99993,100,100061,200,99988,100,100080,100,99948,100,100083,100,99947,100,100091,100,99944,100,100106,100,99939,100,100108,100,99929,100,100111,100,99924,100,100120,100,99907,100
2019-06-28 09:30:00.000000045,100020,100,100005,100,100044,100,99993,100,100061,200,99988,100,100080,100,99950,100,100083,100,99948,100,100091,100,99947,100,100106,100,99944,100,100108,100,99939,100,100111,100,99935,100,100120,100,99929,100
2019-06-28 09:30:00.000000047,100020,100,100005,100,100044,100,99993,100,100061,200,99988,100,100080,100,99950,100,100083,100,99948,100,100091,100,99947,100,100106,100,99944,100,100108,100,99939,100,100111,100,99935,100,100120,100,99929,100
2019-06-28 09:30:00.000000048,100020,200,100005,100,100022,100,99993,100,100044,100,99988,100,100061,200,99950,100,100080,100,99948,100,100083,100,99947,100,100091,100,99944,100,100106,100,99939,100,100108,100,99935,100,100111,100,99929,100
2019-06-28 09:30:00.000000050,100020,200,100005,100,100022,100,99993,100,100044,100,99988,100,100061,200,99950,100,100080,100,99948,100,100083,100,99947,100,100091,100,99944,100,100106,100,99939,100,100108,100,99935,100,100111,100,99929,100
2019-06-28 09:30:00.000000055,100020,200,100005,100,100022,100,99993,100,100044,100,99988,100,100061,200,99950,100,100070,100,99948,100,100080,100,99947,100,100083,100,99944,100,100091,100,99939,100,100106,100,99935,100,100108,100,99929,100
2019-06-28 09:30:00.000000056,100020,200,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000059,100020,200,99988,100,100022,100,99950,100,100044,100,99948,100,100061,200,99947,100,100070,100,99944,100,100080,100,99939,100,100083,100,99935,100,100091,100,99929,100,100106,100,99924,100,100108,100,99911,100
2019-06-28 09:30:00.000000062,100020,200,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000063,100020,100,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000065,100020,200,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000067,100020,200,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000068,100020,400,99993,100,100022,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100,100108,100,99924,100
2019-06-28 09:30:00.000000069,100020,400,99993,100,100022,100,99988,100,100037,100,99950,100,100044,100,99948,100,100061,200,99947,100,100070,100,99944,100,100080,100,99939,100,100083,100,99935,100,100091,100,99929,100,100106,100,99924,100
2019-06-28 09:30:00.000000070,100020,400,99993,100,100022,100,99988,100,100037,100,99950,100,100044,100,99948,100,100061,200,99947,100,100070,100,99944,100,100080,100,99939,100,100083,100,99935,100,100091,100,99929,100,100106,100,99924,100
2019-06-28 09:30:00.000000072,100020,400,99994,200,100022,100,99993,100,100037,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100080,100,99944,100,100083,100,99939,100,100091,100,99935,100,100106,100,99929,100
2019-06-28 09:30:00.000000074,100020,400,99994,200,100022,100,99993,100,100037,100,99988,100,100044,100,99950,100,100061,200,99948,100,100070,100,99947,100,100079,100,99944,100,100080,100,99939,100,100083,100,99935,100,100091,100,99929,100
