,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000002,100137,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,100137,100,99912,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100137,100,99912,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,99995,100,99937,100,100137,100,99912,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,99974,100,99937,100,99995,100,99912,100,100137,100,99904,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,99953,100,99937,100,99995,100,99912,100,100137,100,99904,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000011,99995,100,99937,100,100050,100,99912,100,100137,100,99904,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100050,100,99937,100,100137,100,99912,100,100181,100,99904,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100050,100,99937,100,100137,100,99912,100,100181,100,99904,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,100050,100,99937,100,100137,100,99912,100,100139,100,99904,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,100050,100,99912,100,100137,100,99904,100,100139,100,,,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100050,100,99937,100,100137,100,99912,100,100139,100,99904,100,100181,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000023,100137,100,99937,100,100139,100,99912,100,100181,100,99904,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000024,100137,100,99937,100,100139,100,99912,100,100181,100,99904,100,,,99856,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000025,100137,100,99937,100,100139,100,99924,100,100181,100,99912,100,,,99904,100,,,99856,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000026,100137,100,99938,100,100139,100,99937,100,100181,100,99924,100,,,99912,100,,,99904,100,,,99856,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000030,100050,100,99938,200,100137,100,99937,100,100139,100,99924,100,100181,100,99912,100,,,99904,100,,,99856,100,,,99848,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000033,100050,200,99938,200,100137,100,99937,100,100139,100,99924,100,100181,100,99912,100,,,99904,100,,,99856,100,,,99848,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000034,100050,200,99938,200,100137,100,99937,100,100139,100,99932,100,100181,100,99924,100,,,99912,100,,,99904,100,,,99856,100,,,99848,100,,,,,,,,
