FundamentalTime,FundamentalValue
2019-06-28 09:30:00.000000000,100000.0
2019-06-28 09:30:00.000000003,100000.0
2019-06-28 09:30:00.000000004,100000.0
2019-06-28 09:30:00.000000005,100000.0
2019-06-28 09:30:00.000000008,100000.0
2019-06-28 09:30:00.000000010,100000.0
2019-06-28 09:30:00.000000011,100000.0
2019-06-28 09:30:00.000000012,100000.0
2019-06-28 09:30:00.000000013,100000.0
2019-06-28 09:30:00.000000014,100000.0
2019-06-28 09:30:00.000000016,100000.0
2019-06-28 09:30:00.000000017,100000.0
2019-06-28 09:30:00.000000018,100000.0
2019-06-28 09:30:00.000000022,100000.0
2019-06-28 09:30:00.000000024,100000.0
2019-06-28 09:30:00.000000026,100000.0
2019-06-28 09:30:00.000000027,100000.0
2019-06-28 09:30:00.000000028,100000.0
2019-06-28 09:30:00.000000029,100000.0
2019-06-28 09:30:00.000000034,100000.0
2019-06-28 09:30:00.000000035,100000.0
2019-06-28 09:30:00.000000037,100000.0
2019-06-28 09:30:00.000000038,100000.0
2019-06-28 09:30:00.000000043,100000.0
2019-06-28 09:30:00.000000044,100000.0
2019-06-28 09:30:00.000000045,100000.0
2019-06-28 09:30:00.000000047,100000.0
2019-06-28 09:30:00.000000049,100000.0
2019-06-28 09:30:00.000000050,100000.0
2019-06-28 09:30:00.000000052,100000.0
2019-06-28 09:30:00.000000054,100000.0
2019-06-28 09:30:00.000000056,100000.0
2019-06-28 09:30:00.000000057,100000.0
2019-06-28 09:30:00.000000061,100000.0
2019-06-28 09:30:00.000000070,100000.0
2019-06-28 09:30:00.000000072,100000.0
2019-06-28 09:30:00.000000073,100000.0
2019-06-28 09:30:00.000000074,100000.0
2019-06-28 09:30:00.000000077,100000.0
2019-06-28 09:30:00.000000079,100000.0
2019-06-28 09:30:00.000000080,100000.0
2019-06-28 09:30:00.000000081,100000.0
2019-06-28 09:30:00.000000082,100000.0
2019-06-28 09:30:00.000000084,100000.0
2019-06-28 09:30:00.000000086,100000.0
2019-06-28 09:30:00.000000087,100000.0
2019-06-28 09:30:00.000000090,100000.0
2019-06-28 09:30:00.000000092,100000.0
2019-06-28 09:30:00.000000093,100000.0
2019-06-28 09:30:00.000000094,100000.0
2019-06-28 09:30:00.000000095,100000.0
2019-06-28 09:30:00.000000096,100000.0
2019-06-28 09:30:00.000000097,100000.0
2019-06-28 09:30:00.000000099,100000.0
2019-06-28 09:30:25.662142060,99759.0
2019-06-28 09:30:38.514480479,99810.0
2019-06-28 09:30:46.314315125,99693.0
2019-06-28 09:31:10.829869678,99822.0
2019-06-28 09:31:13.448265245,99824.0
2019-06-28 09:31:15.642527820,99775.0
2019-06-28 09:31:35.172508122,99538.0
2019-06-28 09:31:38.456274165,99548.0
2019-06-28 09:31:40.747653889,99537.0
2019-06-28 09:31:41.532947609,99539.0
2019-06-28 09:31:43.650878767,99539.0
2019-06-28 09:32:22.418898797,99595.0
2019-06-28 09:32:49.025270223,99473.0
2019-06-28 09:33:05.809575544,99309.0
2019-06-28 09:33:12.368767015,99371.0
2019-06-28 09:33:32.459629545,99266.0
2019-06-28 09:33:42.133917565,99300.0
2019-06-28 09:34:10.447239788,99478.0
2019-06-28 09:34:17.998055542,99447.0
2019-06-28 09:34:25.108986578,99429.0
2019-06-28 09:34:36.255778806,99546.0
2019-06-28 09:35:42.106634203,99386.0
2019-06-28 09:35:45.512843310,99362.0
2019-06-28 09:36:15.699220725,99381.0
2019-06-28 09:36:22.407348533,99328.0
2019-06-28 09:37:37.125111564,98772.0
2019-06-28 09:38:05.777449627,99197.0
2019-06-28 09:38:16.748948003,99119.0
2019-06-28 09:38:29.617389085,99028.0
2019-06-28 09:38:52.879276228,98849.0
2019-06-28 09:39:04.809710616,98916.0
2019-06-28 09:39:05.070666566,98920.0
2019-06-28 09:39:19.756597566,98699.0
2019-06-28 09:39:34.818379873,98836.0
2019-06-28 09:39:38.098569780,98805.0
2019-06-28 09:39:38.880325929,98807.0
2019-06-28 09:40:23.359315488,98814.0
2019-06-28 09:40:24.614752882,98838.0
2019-06-28 09:40:25.003709414,98838.0
2019-06-28 09:40:26.554162184,98838.0
2019-06-28 09:40:27.724871349,98827.0
2019-06-28 09:40:33.226061017,98893.0
2019-06-28 09:40:37.120071480,98951.0
2019-06-28 09:40:54.473000972,98953.0
2019-06-28 09:41:14.280521513,99122.0
2019-06-28 09:41:21.690110327,99129.0
2019-06-28 09:41:55.555151013,99135.0
2019-06-28 09:42:02.883990006,99072.0
2019-06-28 09:42:08.544153732,99116.0
2019-06-28 09:42:12.041875332,99115.0
2019-06-28 09:42:14.403070076,99140.0
2019-06-28 09:42:30.916924334,99065.0
2019-06-28 09:42:59.355915683,98706.0
2019-06-28 09:43:00.330848938,98706.0
2019-06-28 09:43:24.346265569,98688.0
2019-06-28 09:43:37.558845448,98783.0
2019-06-28 09:44:06.652220890,98893.0
2019-06-28 09:44:15.131219085,98928.0
2019-06-28 09:44:26.108138971,98894.0
2019-06-28 09:44:27.044207676,98909.0
2019-06-28 09:44:58.027249552,98775.0
2019-06-28 09:45:03.818809942,98709.0
2019-06-28 09:45:37.078536935,98906.0
2019-06-28 09:45:58.251869295,99053.0
2019-06-28 09:46:18.827288273,99123.0
2019-06-28 09:46:32.657072501,99017.0
2019-06-28 09:46:51.679701114,99228.0
2019-06-28 09:46:52.891131475,99218.0
2019-06-28 09:46:56.177276008,99277.0
2019-06-28 09:47:03.552834371,99285.0
2019-06-28 09:47:20.767545659,99337.0
2019-06-28 09:47:23.657672501,99344.0
2019-06-28 09:47:39.424341318,99343.0
2019-06-28 09:48:08.707364640,99403.0
2019-06-28 09:49:19.546682174,100167.0
2019-06-28 09:49:26.911076638,100099.0
2019-06-28 09:49:29.015814959,100105.0
2019-06-28 09:49:39.629141920,100189.0
2019-06-28 09:50:07.687247908,99855.0
2019-06-28 09:50:15.930412411,99883.0
2019-06-28 09:50:30.125876056,99833.0
2019-06-28 09:51:15.043864654,99512.0
2019-06-28 09:51:21.821145892,99379.0
2019-06-28 09:51:31.568763991,99349.0
2019-06-28 09:51:47.636613980,99301.0
2019-06-28 09:51:55.362438999,99404.0
